topic_id,topic,T/F,speecher,id,reference
1,"조국 후보자 딸, '부정 논문' 확인되면 고려대 입학 취소 가능성 있다?",True,언론 보도 및 다수 커뮤니티 이용자,1791,"출처: 청와대 국민청원 및 각종 언론보도, 온라인 커뮤니티 등"
1,"""문재인 정부 들어 탈북자 지원 줄었다""?",False,황교안,1790,출처: 16일 서울 광화문 탈북 모자의 빈소에서 황교한 대표 발언
1,3일간 진행된 인사청문회가 10건에 달한다.,False,자유한국당,1789,
1,"""조국 후보자 딸의 논문은 '에세이'"" ?",False,이재정,1788,출처: 이재정 경기교육감 페이스북
1,“문재인 대통령 길거리 지지율은 30% 이하”?,False,인터넷 뉴스 댓글 이용자,1787,출처: 대통령 지지율 관련 기사 댓글
1,"""문정인 주미 대사 거부는 워싱턴(미국)의 외교농단""",False,김종대,1785,출처: 김종대 의원 페이스북 게시 글
1,"독일, 연동형 비례대표제 도입으로 정당 정치 심화됐다",True,발언인 없음,1782,
1,"""미 국방부 산하 교육기관인 국방대학이 한국-일본과 ‘핵 공유론’을 제안했다.""",False,언론 보도,1783,"출처: 연합뉴스 <美국방대, 유사시 美전술핵 韓日과 공유 방안 제안> 기사"
1,'사람이 먼저다' 차베스가 기본소득제 무상복지 위해 사용한 정치 슬로건이다,False,인터넷 커뮤니티 이용자,1779,"출처: 포털 블로그, 카페, 각종 시군구청 자유게시판 및 커뮤니티"
1,"뉴질랜드, 연동형 비례대표제 도입해 정치 포용성 커졌다",True,발언인 없음,1781,
1,"""신라젠은 문재인 수혜주로 불렸다""",False,이언주,1778,출처: 이언주 의원 사회관계망서비스(블로그) 게시물
1,"""도쿄 방사성 물질, 기준치 네배 초과""",False,최재성,1775,출처: MBC라디오 김종배의 시선집중 인터뷰 도중 발언
1,"국회의원에 여러 번 당선될수록 법안 발의는 저조하고, 상임위 및 본회의 출석률도 낮게 나타났다.",True,언론 보도,1769,출처: 언론 보도
1,"청렴을 말하던 고위공직자와 국회의원들, 임기 동안 재산이 폭발적으로 증가한다",True,청와대 국민청원,1767,출처: 청와대 국민청원
1,국회의원은 정기국회(국정감사) 기간 외에도 상임위 활동을 충실히 한다?,False,발언인 없음,1766,
1,일 안하는 경북 일부 TK 국회의원들,True,언론 보도,1765,출처: 언론 보도
1,법안의 자구 하나만 바꾸는 '쉬운 법'이라도 본회의에서 처리된 법안이면 높은 평가를 받는 '왜곡된 구조'였다.,True,국회 관계자,1764,출처: 언론 보도
1,“박정희 또는 최순실 재산이 300~400조라고 말한 적 없다”,False,안민석,1770,출처: 안민석 의원 페이스북
1,"""남북간 경제협력으로 평화경제가 실현된다면 단숨에 일본경제의 우위를 따라잡을 수 있다""",False,문재인,1768,출처: 8월 5일 청와대 수석보좌관회의
1,대일항쟁기 강제동원 피해자 관련 대법원 판결은 '강제징용 배상' 판결이다,False,언론 보도,1758,출처: 언론 보도
1,"""추경 반영 사업들의 본예산 집행실적 70% 육박""",True,조정식,1759,
1,"""1965년 한일청구권협정에 개인청구권이 포함됐다""",False,송언석,1757,출처: YTN 노종면의 더뉴스
1,"""택배노조 유니클로 배송 거부, 소비자 권리 침해다""",False,이언주,1753,출처: 이언주 의원 개인 sns
1,"유니클로 립스틱 테러, 불매운동 차원에서 적법하다 보기 어렵다",True,발언인 없음,1748,
1,"""1993년부터 2013년까지 20년 동안 국방 관련 국정조사를 5번이나 했다""",True,나경원,1747,출처: 자유한국당 최고위원회의
1,"""북한군 위장 전대협의 상륙침투, 군·경찰 몰랐다""",False,언론 보도,1736,"출처: [단독]북한군 위장 전대협, 부산 해수욕장 노크침투"
1,"""북한 인민군이 NLL(북방한계선)을 넘어 한국 땅 함박도에 주둔""",False,보수 유튜버,1735,출처: 보수 유튜버 주장
1,"""문 정부 들어 해외 이주 국민 늘었다""",False,황교안,1715,출처: 황교안 대표 개인 sns
1,"""문재인 정부가 평택을 중국에 넘기려 한다""",False,다음 블로그 이용자,1727,출처: 블로그 게시글
1,"""민관공동위는 강제동원 피해 관련 손해배상 청구가 한일 청구권 협정에 포함된다는 결론을 내린 적이 없다""",False,청와대,1724,출처: 연합뉴스 7월 17일 보도
1,"""G20가 열린 48시간동안 문 대통령의 모습을 찾아볼 수 없었다""",False,"유튜버, 민경욱 등",1722,출처: 유튜브 채널
1,"""본회의 없이 끝났던 임시국회, 최초의 사례가 될 것이다""",False,정양석,1718,출처: 7월 12일 자유한국당 원내대책회의
1,"""패스트트랙 고발, 국회 자율권 영역이라 수사 대상 아니다""",False,홍준표,1719,
1,“한국은 협정상 의무에 따라 18일까지 중재에 응해야 한다.”,False,고노 다로,1716,
1,"“한국 정부는 2005년 8월, 일본에서 받은 무상자금에 강제동원으로 고통받은 역사적 피해 보상금도 포함돼 있다고 공표했다.”",True,고노 다로,1713,
1,"""한국을 화이트 국가에서 제외하는 것은 세계무역기구(WTO) 협정에 있어 아무 문제가 없다.”",False,고노 다로,1712,
1,"“재래식 무기에 대해 캐치올 규제를 도입하지 않는 등 한국 내 수출관리제도가 꼭 충분하지는 않다.""",False,고노 다로,1711,
1,"""과거 유사사례를 봐도 (북한주민)송환까지는 2~5일이 걸렸다.""",False,김연철,1709,
1,"""김명수 대법원이 (강제동원 피해 문제에 대한) 기존의 결론을 뒤집었다.""",False,심재철,1708,출처: 17일 자유한국당 당대표 및 최고위원-중진의원 연석회의
1,"""한국 기업이 납품기한을 짧게 요청해 수출관리에 문제가 있다.""",False,일본 경제산업성,1705,
1,"""한국의 캐치올 제도(전략물자통제)가 제대로 이루어지지 않는다.""",False,일본 경제산업성,1703,
1,"""일본이 수출 규제를 풀지 않으면 이달말 반도체 공장 가동이 중단될 수 있다.""",False,언론 보도,1701,출처: 2019년 7월 5일 기사
1,"법적 근거 허용하는 한, 법사위원장이 상임위로 법안 반려할 수 있다",False,여상규,1695,출처: 자유한국당 6월 26일 북한선박입항 진상조사단 회의
1,"심상정 정개특위 위원장, 강제해임 가능하다",False,발언인 없음,1696,
1,"朴 탄핵 결정날, 과잉 진압에 5명 숨졌다",False,조원진,1692,출처: 우리공화당 홈페이지
1,"""(문재인 정부는) 이코노미스트가 말한 '신독재' 현상에 부합한다""",False,나경원,1690,출처: 7월 4일 국회 교섭단체 원내대표 연설
1,"""연동형 비례제 도입국가는 독일과 뉴질랜드 2곳 뿐""",True,나경원,1392,출처보기>
1,"'역대 정부 처음으로 참전유공자 위로연, 청와대에서 개최'",False,청와대,1687,출처: 청와대 홈페이지
1,"""문재인 대통령, 일본 공항에서 환대 받지 못했다""",False,민경욱,1682,출처: 민경욱 자유한국당 대변인 페이스북
1,"""탄핵 반대 집회 사망 사고를 언론이 한마디도 싣지 않았다""",False,조원진,1679,출처: 6월 26일 국회 행정안전위원회 전체회의
1,“영변 핵시설의 완전한 폐기가 되돌릴 수 없는 비핵화”?,False,문재인,1677,출처: 6월 26일 국내외 뉴스통신사 6곳과의 합동 인터뷰
1,"""외국인에게 똑같은 임금 수준을 유지하는 것은 공정하지 않다""",False,황교안,1671,출처: 6월 19일 부산 지역 기업인 조찬 간담회
1,"""외국인은 우리나라에 그동안 기여해온 것 없다""",False,황교안,1661,"출처: 황교안 ""외국인 임금 비판은 터무니없는 비난"""
1,"""내외국인 임금차별 정책, 근로기준법 위배""",True,홍준표,1667,출처: 홍준표 전 자유한국당 대표 페이스북
1,"""외국인 근로자에겐 숙식비 등 다른 비용까지 들어간다""",False,황교안,1663,출처: 6월 20일 자유한국당 최고위원회의 발언
1,"""선진국들은 외국인 노동자에 대한 최저임금을 차등 적용""",False,송석준,1662,"출처: 송석준 의원 ""농촌 외국인 근로자 최저임금 차등 적용을"""
1,“세계경제 좋은데 우리만 마이너스 성장에 고용절벽”,True,황교안,1653,출처: 자유한국당 최고위원회
1,"""(강기정 정무수석의 발언은) 선거법 위반 소지가 있는 것 아닌가. 결국은 선거운동하고 있는 거다""",False,정미경,1643,출처: KBS라디오 '김경래의 최강시사' 인터뷰 내용
1,"""소득주도성장은 실패하지 않았다"" ?",False,이강국,1650,출처: 경기도의회 민주당 주최 ‘경제공부 모임’
1,"""대한민국역사박물관에서 이명박, 박근혜 정부 기록이 빠졌다""",False,유튜브 이용자,1638,출처: 6월 8일 유튜브 채널 신의한수 영상
1,"""노무현 전 대통령도 삼성으로부터 8000억원 걷었다""",False,김경재,1634,출처: 2016년 연설 내용이 담긴 기사링크
1,"""북한 식량, 10년래 가장 부족""",True,김연철,1633,출처: 6월 4일 통일부 장관 서울외신기자클럽 간담회
1,"""87년도 이후 선거법을 일방 처리한 사례는 없다""",False,홍준표,1626,출처: 6월 3일 유튜브 합동 방송 '홍카레오'
1,한국당 동의 없인 6월 국회 못연다,True,발언인 없음,1632,
1,"""역대 추경 처리 최다 국회 계류기간인 45일을 넘어서게 될 상황이다.""",False,조정식,1631,출처: 6월 4일 민주당 원내대책회의 발언
1,"""'인보사'는 문재인 정부가 허용했다""",False,온라인 커뮤니티 이용자,1628,출처: 온라인 커뮤니티 <일간베스트> 게시글
1,"""이해찬이 '신뢰할 수 없다'고 하니 민주당 지지율 8개월만에 최고치""",False,나경원,1625,출처: 나경원 대표 발언
1,"""한미정상간 통화내용을 유출해 고발된 강효상 의원은 면책특권을 적용 받을 수 있다""",False,강효상,1604,출처: 언론 보도
1,"""문재인 정부가 기밀을 공개한 사례 차고 넘친다""",False,강효상,1615,출처: 29일 의원총회 발언
1,"""한미 FTA 통상 협정문이 3급 비밀로 분류됐다가 농민단체 소송에서 공개된 적이 있다""",False,나경원,1614,출처: 나경원 원내대표 당내 회의 발언
1,"""국회 정보위원장 직권으로 서훈 국가정보원장을 소환할 수 있다""",False,이혜훈,1613,출처: 5월 29일 언론보도
1,"""대통령 지지 이유 1위 ‘모름’은 ‘묻지마 지지’다""",False,온라인 커뮤니티 이용자,1611,출처: 5월 27일 일간베스트 게시글
1,"""한국은 석유 한 방울 안 나는 나라""",False,황교안,1610,"출처: 자유한국당 보도자료 <황교안 당대표, 원전관련 정책간담회 및 현장방문 주요내용>"
1,"""문 대통령 5·18 민주화 운동 당시 사법시험에 올인했다""",False,홍준표,1609,출처: 페이스북 게시글
1,“정헌율 익산시장을 비롯한 도내 14개 시장 군수가 김제역 KTX정차를 동의했다”,True,박준배,1605,출처: ‘KTX 김제역 정차’ 놓고 익산지역서 논란
1,"""국가 채무비율 40% 제한선, 정해진 기준 없다.""",True,최운열,1603,
1,"""청년 체감실업률은 25.2%로 외환위기 이후 최악인 상태다.""",False,정갑윤,1600,출처: 자유한국당 5월22일 원내대표-중진의원 연석회의 주요내용
1,"""한·미 정상 통화 내용 공개는 국민의 알 권리를 위한 것""",False,강효상,1599,출처: 5월 23일 자유한국당 회의
1,"""영화 '판도라' 때문에 '탈원전' 시작됐다?""",False,자유한국당,1593,
1,"""5·18 유공자 중에 82~88년생이 있다""",False,유튜브 이용자,1589,
1,“정부 추경안에 산불 이재민 지원 비용 없다”,True,황영철,1586,출처: 한국당 원내대책 회의
1,“대통령 직권으로 화폐단위 변경 가능하다”,False,유튜브 이용자,1585,
1,"""역대 어느 대통령보다 자주 야당 대표들을 만났다""?",True,문재인,1563,출처: 5월 9일 문재인 대통령 취임 2주년 대담
1,암로(AMRO) 보고서가 통화정책을 완화적 기조로 가는 게 좋겠다 권고했다,False,홍남기,1573,출처: 5월 2일 기자간담회
1,"""3,000만 원 웃돌까 걱정했던 의료비가 '문케어'덕에 500만 원으로 경감""",False,보건복지부,1570,
1,"""'한국당 빼고 패스트트랙 지정'은 北 지령""",False,보수 유튜버,1569,
1,"""애국가 나와도 '멀뚱멀뚱'…文 국기에 대하여 무례!""",False,언론 보도,1565,출처: 4월 24일 뉴데일리 보도
1,“적폐 수사·재판 관여하지 않고 있다”?,False,문재인,1564,출처: 5월 9일 문재인 대통령 취임 2주년 대담
1,"""청년실업률 아주 낮아졌다""?",False,문재인,1562,출처: 5월 9일 문재인 대통령 취임 2주년 대담
1,"""G20이나 OECD 국가 중 한국은 상당한 고성장 국가이다""?",False,문재인,1561,출처: 5월 9일 문재인대통령 취임2주년 대담
1,"""김상진의 시위는 공무집행방해 범죄 사실과 전혀 부합하지 않는다""",False,자유연대,1560,출처: 5월 8일 자유연대 유튜브 영상
1,방송통신위원회가 오는 6월부터 국내에서 유튜브 서비스를 차단한다,False,유튜브 이용자,1558,
1,“우리 경제의 기초체력이 튼튼하다”?,False,문재인,1557,
1,"""국회점거는 불법에 대해 헌법상 저항권 행사한 것""",False,나경원,1554,출처: 4월 26일 의원총회 발언
1,"""베트남 접속자 증가, 청와대 국민청원 서명 조작 정황""",False,인터넷 루머,1552,출처: 4월 30일자 국제신문 보도
1,"""한국당 해산 청원 100만명 중 14만명 이상이 베트남에서 접속했다""",False,정용기,1553,"출처: 국민일보 기사 <한국당 의원들, 靑청원 조작 의혹 제기 “베트남 접속자 14만명”>"
